DateTime,Number of sales,Average USD,Sales USD,Active market wallets,Unique buyers
2021-04-11,108.0,1456.4,157291.19,52.0,32.0
2021-04-12,121.0,1254.42,151785.1,66.0,37.0
2021-04-13,122.0,1325.73,161739.13,90.0,46.0
2021-04-14,1322.0,2614.67,3456596.56,558.0,512.0
2021-04-15,390.0,6688.17,2608384.83,137.0,102.0
2021-04-16,134.0,1921.47,257476.72,89.0,68.0
2021-04-17,147.0,1582.73,232661.22,75.0,52.0
2021-04-18,122.0,1632.14,199120.56,78.0,52.0
2021-04-19,73.0,1917.52,139978.67,55.0,35.0
2021-04-20,162.0,1870.2,302971.91,91.0,68.0
2021-04-21,77.0,1231.8,94848.77,53.0,27.0
2021-04-22,575.0,734.83,422529.1,232.0,204.0
2021-04-23,186.0,1143.39,212670.91,52.0,27.0
2021-04-24,45.0,1100.9,49540.69,42.0,24.0
2021-04-25,34.0,981.95,33386.41,31.0,19.0
2021-04-26,217.0,1279.51,277652.89,42.0,21.0
2021-04-27,111.0,1347.59,149582.33,43.0,24.0
2021-04-28,61.0,1460.62,89097.87,37.0,20.0
2021-04-29,44.0,1046.89,46063.03,33.0,17.0
2021-04-30,92.0,1193.48,109800.21,30.0,15.0
2021-05-01,47.0,1155.79,54322.1,34.0,19.0
2021-05-02,55.0,1262.52,69438.8,39.0,22.0
2021-05-03,73.0,1479.65,108014.78,36.0,22.0
2021-05-04,56.0,1186.39,66437.64,33.0,17.0
2021-05-05,30.0,1450.8,43524.09,32.0,16.0
2021-05-06,40.0,1304.77,52190.81,41.0,22.0
2021-05-07,33.0,1322.31,43636.3,46.0,23.0
2021-05-08,34.0,1604.79,54562.72,41.0,20.0
2021-05-09,78.0,1540.89,120189.33,59.0,31.0
2021-05-10,17.0,1664.58,28297.87,23.0,13.0
2021-05-11,22.0,1359.47,29908.39,22.0,11.0
2021-05-12,17.0,1555.27,26439.53,25.0,13.0
2021-05-13,18.0,1380.14,24842.47,23.0,12.0
2021-05-14,12.0,1067.47,12809.68,18.0,9.0
2021-05-15,54.0,1426.82,77048.34,38.0,21.0
2021-05-16,56.0,1436.55,80446.75,26.0,14.0
2021-05-17,51.0,1213.85,61906.1,36.0,20.0
2021-05-18,46.0,1228.83,56526.29,25.0,15.0
2021-05-19,25.0,1424.49,35612.17,27.0,14.0
2021-05-20,30.0,1049.33,31479.83,19.0,10.0
2021-05-21,11.0,1093.41,12027.5,20.0,10.0
2021-05-22,48.0,912.5,43800.02,32.0,17.0
2021-05-23,36.0,778.34,28020.23,23.0,13.0
2021-05-24,68.0,1174.27,79850.38,25.0,12.0
2021-05-25,36.0,1153.47,41524.86,30.0,17.0
2021-05-26,27.0,1251.59,33792.81,24.0,12.0
2021-05-27,1417.0,754.96,1069779.55,753.0,739.0
2021-05-28,48.0,919.56,44138.8,69.0,40.0
2021-05-29,131.0,4992.97,654078.67,87.0,47.0
2021-05-30,114.0,904.56,103119.77,52.0,28.0
2021-05-31,81.0,1443.97,116961.74,73.0,40.0
2021-06-01,95.0,1748.67,166123.8,73.0,41.0
2021-06-02,46.0,1293.25,59489.66,58.0,27.0
2021-06-03,98.0,1234.29,120960.51,53.0,30.0
2021-06-04,55.0,1583.5,87092.35,78.0,41.0
2021-06-05,56.0,1389.06,77787.6,43.0,22.0
2021-06-06,58.0,1325.84,76898.97,62.0,32.0
2021-06-07,63.0,1340.7,84464.02,66.0,34.0
2021-06-08,74.0,1463.82,108323.03,64.0,39.0
2021-06-09,57.0,1204.82,68674.94,57.0,27.0
2021-06-10,66.0,1537.3,101461.94,54.0,25.0
2021-06-11,34.0,1129.66,38408.58,38.0,19.0
2021-06-12,30.0,1233.86,37015.89,24.0,11.0
2021-06-13,15.0,1138.12,17071.85,25.0,13.0
2021-06-14,47.0,1144.82,53806.67,27.0,13.0
2021-06-15,22.0,1061.58,23354.85,24.0,12.0
2021-06-16,50.0,918.72,45935.93,36.0,21.0
2021-06-17,37.0,1202.95,44509.11,31.0,14.0
2021-06-18,119.0,1162.28,138311.8,37.0,21.0
2021-06-19,59.0,893.98,52745.09,45.0,23.0
2021-06-20,29.0,828.17,24016.97,37.0,21.0
2021-06-21,37.0,623.32,23062.66,34.0,17.0
2021-06-22,26.0,699.98,18199.37,30.0,16.0
2021-06-23,38.0,857.02,32566.68,37.0,19.0
2021-06-24,1267.0,469.05,594290.52,704.0,692.0
2021-06-25,95.0,5508.55,523312.68,99.0,58.0
2021-06-26,102.0,772.63,78808.76,95.0,36.0
2021-06-27,47.0,819.58,38520.18,51.0,29.0
2021-06-28,46.0,945.69,43501.67,58.0,31.0
2021-06-29,41.0,970.82,39803.68,52.0,27.0
2021-06-30,69.0,727.32,50185.02,54.0,25.0
2021-07-01,1513.0,505.95,765495.24,656.0,645.0
2021-07-02,99.0,11076.12,1096535.68,111.0,58.0
2021-07-03,52.0,947.14,49251.18,58.0,29.0
2021-07-04,95.0,805.73,76544.41,73.0,36.0
2021-07-05,56.0,812.72,45512.51,75.0,36.0
2021-07-06,78.0,718.73,56061.25,81.0,33.0
2021-07-07,91.0,870.62,79226.3,107.0,48.0
2021-07-08,541.0,897.85,485734.72,450.0,384.0
2021-07-09,99.0,3140.86,310944.74,96.0,53.0
2021-07-10,188.0,1076.45,202372.58,100.0,54.0
2021-07-11,69.0,781.74,53940.23,57.0,30.0
2021-07-12,94.0,823.05,77367.1,63.0,31.0
2021-07-13,118.0,663.92,78342.06,66.0,31.0
2021-07-14,90.0,896.58,80692.64,101.0,54.0
2021-07-15,1222.0,1028.62,1256975.3,901.0,837.0
2021-07-16,159.0,4658.53,740707.05,101.0,56.0
2021-07-17,51.0,879.51,44855.21,63.0,35.0
2021-07-18,97.0,910.45,88313.52,82.0,41.0
2021-07-19,51.0,1012.3,51627.21,67.0,36.0
2021-07-20,68.0,999.97,67998.22,60.0,34.0
2021-07-21,62.0,862.9,53499.67,75.0,38.0
2021-07-22,1182.0,756.18,893807.71,803.0,774.0
2021-07-23,183.0,4767.96,872537.51,116.0,77.0
2021-07-24,134.0,1199.44,160724.68,136.0,68.0
2021-07-25,115.0,4049.3,465669.22,96.0,53.0
2021-07-26,85.0,1511.34,128464.05,92.0,46.0
2021-07-27,417.0,978.36,407974.36,154.0,48.0
2021-07-28,184.0,1495.08,275094.86,118.0,51.0
2021-07-29,64.0,1392.54,89122.55,66.0,32.0
2021-07-30,39.0,1252.99,48866.79,55.0,25.0
2021-07-31,93.0,1679.4,156184.08,66.0,37.0
2021-08-01,129.0,1404.62,181195.93,105.0,46.0
2021-08-02,72.0,1383.62,99620.91,64.0,31.0
2021-08-03,66.0,825.99,54515.62,79.0,49.0
2021-08-04,112.0,1137.12,127357.64,104.0,50.0
2021-08-05,1136.0,1146.14,1302017.29,875.0,842.0
2021-08-06,143.0,2002.36,286337.6,111.0,69.0
2021-08-07,99.0,1453.62,143908.43,86.0,51.0
2021-08-08,73.0,1405.74,102619.35,88.0,47.0
2021-08-09,48.0,1248.18,59912.44,74.0,36.0
2021-08-10,139.0,1493.33,207572.66,85.0,47.0
2021-08-11,68.0,1491.0,101387.99,80.0,42.0
2021-08-12,1042.0,1130.02,1177478.73,760.0,735.0
2021-08-13,115.0,2234.4,256956.32,134.0,85.0
2021-08-14,116.0,1978.03,229451.08,102.0,54.0
2021-08-15,92.0,1966.99,180963.53,102.0,51.0
2021-08-16,98.0,1490.02,146022.06,95.0,54.0
2021-08-17,88.0,1661.76,146235.07,97.0,52.0
2021-08-18,120.0,2043.01,245160.7,89.0,52.0
2021-08-19,185.0,2111.23,390577.43,103.0,53.0
2021-08-20,161.0,1992.57,320803.7,98.0,53.0
2021-08-21,135.0,1839.61,248346.88,120.0,59.0
2021-08-22,119.0,1823.55,217002.4,108.0,53.0
2021-08-23,67.0,1558.89,104445.48,86.0,43.0
2021-08-24,124.0,1637.66,203069.3,125.0,64.0
2021-08-25,261.0,1544.02,402989.46,101.0,58.0
2021-08-26,784.0,1303.49,1021936.58,477.0,435.0
2021-08-27,135.0,1908.47,257643.27,116.0,62.0
2021-08-28,170.0,2019.97,343394.12,117.0,63.0
2021-08-29,340.0,1663.55,565608.02,152.0,79.0
2021-08-30,243.0,2044.68,496856.7,193.0,93.0
2021-08-31,89.0,1898.44,168961.57,89.0,48.0
2021-09-01,129.0,1922.26,247972.14,107.0,57.0
2021-09-02,724.0,1698.98,1230059.71,530.0,492.0
2021-09-03,71.0,1887.86,134038.14,82.0,43.0
2021-09-04,201.0,2048.94,411836.36,108.0,57.0
2021-09-05,80.0,2187.78,175022.15,86.0,43.0
2021-09-06,47.0,1941.27,91239.61,68.0,35.0
2021-09-07,36.0,1963.23,70676.38,57.0,28.0
2021-09-08,64.0,2199.57,140772.72,84.0,43.0
2021-09-09,634.0,1444.84,916031.1,478.0,445.0
2021-09-10,75.0,2046.16,153461.88,72.0,41.0
2021-09-11,47.0,1699.51,79877.03,70.0,38.0
2021-09-12,101.0,1825.3,184354.93,72.0,41.0
2021-09-13,30.0,1818.5,54555.07,51.0,24.0
2021-09-14,60.0,2216.9,133013.7,45.0,23.0
2021-09-15,101.0,2021.15,204135.7,77.0,37.0
2021-09-16,895.0,1542.78,1380785.21,687.0,657.0
2021-09-17,125.0,2233.74,279216.97,140.0,71.0
2021-09-18,70.0,2550.15,178510.25,86.0,37.0
2021-09-19,93.0,3465.15,322259.17,87.0,43.0
2021-09-20,43.0,2324.43,99950.63,56.0,29.0
2021-09-21,38.0,1904.62,72375.53,64.0,32.0
2021-09-22,84.0,2418.1,203120.33,88.0,35.0
2021-09-23,710.0,1250.33,887732.12,485.0,446.0
2021-09-24,176.0,1956.26,344301.38,151.0,83.0
2021-09-25,121.0,1752.09,212003.3,149.0,80.0
2021-09-26,72.0,1958.86,141037.9,83.0,43.0
2021-09-27,96.0,2039.67,195808.26,85.0,47.0
2021-09-28,84.0,2175.66,182755.3,109.0,53.0
2021-09-29,84.0,1948.21,163649.69,88.0,41.0
2021-09-30,56.0,2951.07,165260.06,69.0,34.0
2021-10-01,91.0,1971.52,179408.57,118.0,60.0
2021-10-02,90.0,2230.3,200727.01,114.0,54.0
2021-10-03,68.0,2325.23,158115.93,94.0,48.0
2021-10-04,84.0,2572.95,216127.44,108.0,54.0
2021-10-05,116.0,2165.55,251203.73,104.0,53.0
2021-10-06,49.0,2488.64,121943.23,51.0,28.0
2021-10-07,97.0,2208.82,214255.57,81.0,42.0
2021-10-08,71.0,2477.8,175923.64,102.0,47.0
2021-10-09,71.0,2788.19,197961.75,85.0,44.0
2021-10-10,71.0,2724.67,193451.88,78.0,41.0
2021-10-11,66.0,2306.83,152250.87,76.0,42.0
2021-10-12,141.0,2384.6,336228.14,74.0,42.0
2021-10-13,52.0,2292.21,119195.04,66.0,32.0
2021-10-14,72.0,2037.33,146688.04,77.0,42.0
2021-10-15,54.0,3151.31,170170.59,62.0,33.0
2021-10-16,74.0,2564.02,189737.59,82.0,44.0
2021-10-17,41.0,2828.28,115959.53,57.0,31.0
2021-10-18,82.0,2452.19,201079.93,76.0,42.0
2021-10-19,54.0,2699.72,145784.84,80.0,40.0
2021-10-20,42.0,2966.26,124582.81,62.0,33.0
2021-10-21,40.0,2284.72,91388.69,50.0,26.0
2021-10-22,39.0,2723.84,106229.65,56.0,32.0
2021-10-23,77.0,2679.33,206308.04,68.0,34.0
2021-10-24,29.0,2712.58,78664.68,49.0,27.0
2021-10-25,40.0,2586.49,103459.41,53.0,31.0
2021-10-26,50.0,3045.37,152268.52,50.0,26.0
2021-10-27,36.0,3440.67,123864.23,54.0,28.0
2021-10-28,65.0,2865.32,186245.58,74.0,40.0
2021-10-29,131.0,3349.49,438783.27,138.0,76.0
2021-10-30,306.0,2856.6,874119.0,260.0,139.0
2021-10-31,442.0,3570.14,1578000.61,416.0,245.0
2021-11-01,445.0,3950.04,1757765.66,405.0,236.0
2021-11-02,696.0,4524.78,3149246.51,604.0,363.0
2021-11-03,442.0,5554.95,2455286.17,427.0,262.0
2021-11-04,687.0,6059.86,4163125.23,602.0,439.0
2021-11-05,298.0,6019.61,1793844.94,316.0,176.0
2021-11-06,240.0,5986.14,1436672.68,203.0,107.0
2021-11-07,239.0,6148.2,1469420.35,221.0,127.0
2021-11-08,193.0,6276.09,1211285.31,151.0,86.0
2021-11-09,184.0,6142.0,1130128.65,163.0,93.0
2021-11-10,197.0,6370.28,1254944.68,225.0,128.0
2021-11-11,425.0,7063.41,3001948.75,310.0,190.0
2021-11-12,399.0,7114.19,2838561.09,333.0,198.0
2021-11-13,362.0,7103.41,2571435.32,310.0,176.0
2021-11-14,609.0,8202.87,4995550.81,404.0,229.0
2021-11-15,594.0,9003.78,5348245.63,448.0,262.0
2021-11-16,614.0,9724.73,5970984.09,563.0,317.0
2021-11-17,785.0,9899.76,7771309.32,563.0,334.0
2021-11-18,734.0,11412.07,8376462.41,549.0,339.0
2021-11-19,549.0,12027.95,6603344.41,477.0,287.0
2021-11-20,530.0,13309.87,7054229.35,425.0,267.0
2021-11-21,538.0,12880.06,6929473.55,428.0,262.0
2021-11-22,597.0,13350.26,7970104.32,460.0,263.0
2021-11-23,687.0,14276.14,9807709.66,567.0,339.0
2021-11-24,935.0,16752.98,15664035.29,778.0,476.0
2021-11-25,661.0,16824.02,11120674.95,633.0,403.0
2021-11-26,552.0,17655.22,9745682.66,466.0,280.0
2021-11-27,518.0,16573.04,8584834.77,454.0,277.0
2021-11-28,522.0,16812.03,8775880.04,504.0,289.0
2021-11-29,488.0,17751.54,8662751.38,509.0,293.0
2021-11-30,375.0,16971.87,6364451.36,400.0,227.0
2021-12-01,312.0,13992.45,4365643.95,377.0,223.0
2021-12-02,497.0,14300.69,7107444.88,534.0,394.0
2021-12-03,292.0,15339.71,4479196.57,372.0,213.0
2021-12-04,231.0,14096.57,3256307.26,244.0,143.0
2021-12-05,216.0,15117.31,3265338.84,206.0,117.0
2021-12-06,192.0,14341.38,2753545.0,217.0,123.0
2021-12-07,157.0,14976.0,2351231.98,224.0,122.0
2021-12-08,157.0,14342.62,2251792.06,200.0,108.0
2021-12-09,203.0,15209.71,3087570.92,225.0,123.0
2021-12-10,144.0,13599.12,1958273.43,222.0,116.0
2021-12-11,204.0,15292.98,3119768.91,190.0,99.0
2021-12-12,144.0,14157.94,2038743.92,207.0,112.0
2021-12-13,190.0,14773.67,2806996.74,212.0,109.0
2021-12-14,205.0,13887.24,2846885.15,209.0,108.0
2021-12-15,129.0,13653.12,1761252.86,188.0,100.0
2021-12-16,388.0,12963.78,5029945.17,440.0,334.0
2021-12-17,201.0,14738.61,2962460.35,226.0,119.0
2021-12-18,115.0,15272.55,1756343.43,167.0,90.0
2021-12-19,111.0,14284.72,1585604.25,170.0,97.0
2021-12-20,146.0,14424.79,2106018.92,174.0,94.0
2021-12-21,135.0,14745.64,1990661.61,183.0,100.0
2021-12-22,281.0,13941.12,3917453.58,165.0,88.0
2021-12-23,113.0,13258.7,1498233.61,164.0,96.0
2021-12-24,170.0,13014.82,2212519.07,202.0,119.0
2021-12-25,181.0,13778.02,2493822.18,183.0,117.0
2021-12-26,187.0,16482.14,3082160.22,193.0,111.0
2021-12-27,160.0,15303.05,2448488.29,210.0,116.0
2021-12-28,217.0,14620.08,3172558.37,250.0,143.0
2021-12-29,171.0,15159.28,2592237.52,208.0,114.0
2021-12-30,199.0,14526.11,2890696.34,226.0,128.0
2021-12-31,158.0,13538.97,2139157.13,177.0,95.0
2022-01-01,142.0,12361.4,1755318.7,173.0,94.0
2022-01-02,181.0,15375.66,2782994.99,220.0,117.0
2022-01-03,222.0,15897.4,3529221.8,243.0,131.0
2022-01-04,188.0,17772.55,3341238.64,178.0,96.0
2022-01-05,244.0,16100.68,3928565.04,229.0,125.0
2022-01-06,145.0,15634.62,2267020.09,182.0,98.0
2022-01-07,166.0,14249.16,2365361.24,170.0,94.0
2022-01-08,134.0,13098.79,1755237.85,156.0,83.0
2022-01-09,134.0,13515.33,1811053.62,192.0,106.0
2022-01-10,132.0,11490.74,1516777.51,156.0,84.0
2022-01-11,123.0,12674.39,1558949.7,159.0,88.0
2022-01-12,352.0,13682.51,4816242.14,196.0,108.0
2022-01-13,444.0,16641.53,7388840.64,453.0,322.0
2022-01-14,249.0,15134.59,3768513.83,239.0,132.0
2022-01-15,181.0,14776.71,2674583.85,179.0,98.0
2022-01-16,193.0,14375.12,2774397.59,184.0,98.0
2022-01-17,101.0,14304.07,1444710.78,142.0,78.0
2022-01-18,112.0,11818.08,1323625.27,138.0,75.0
2022-01-19,98.0,13295.13,1302922.82,129.0,71.0
2022-01-20,128.0,13212.38,1691184.88,115.0,66.0
2022-01-21,125.0,11156.41,1394550.78,149.0,86.0
2022-01-22,180.0,9674.73,1741452.1,172.0,107.0
2022-01-23,118.0,9908.08,1169153.94,116.0,63.0
2022-01-24,98.0,9456.4,926726.97,141.0,81.0
2022-01-25,284.0,12206.37,3466609.19,145.0,80.0
2022-01-26,118.0,10769.61,1270813.89,157.0,85.0
2022-01-27,501.0,8111.83,4064026.2,178.0,101.0
2022-01-28,157.0,12262.75,1925252.53,176.0,90.0
2022-01-29,138.0,11602.95,1601206.81,127.0,73.0
2022-01-30,80.0,11543.22,923457.24,92.0,46.0
2022-01-31,93.0,10174.95,946269.97,140.0,80.0
2022-02-01,75.0,14989.52,1124213.98,126.0,69.0
2022-02-02,424.0,7880.21,3341209.66,313.0,192.0
2022-02-03,108.0,12151.58,1312370.72,131.0,72.0
2022-02-04,99.0,12606.31,1248024.74,148.0,81.0
2022-02-05,59.0,15603.76,920621.65,88.0,46.0
2022-02-06,43.0,12309.62,529313.62,79.0,40.0
2022-02-07,92.0,13682.99,1258835.48,102.0,56.0
2022-02-08,78.0,12764.4,995622.91,103.0,56.0
2022-02-09,371.0,10912.61,4048577.48,104.0,63.0
2022-02-10,666.0,9672.29,6441746.81,626.0,574.0
2022-02-11,83.0,12618.23,1047313.24,138.0,73.0
2022-02-12,100.0,13195.37,1319536.71,94.0,49.0
2022-02-13,64.0,12712.44,813596.47,78.0,41.0
2022-02-14,100.0,13818.94,1381893.51,122.0,64.0
2022-02-15,78.0,14121.48,1101475.1,107.0,56.0
2022-02-16,88.0,10958.95,964387.5,104.0,52.0
2022-02-17,90.0,13207.92,1188712.75,110.0,58.0
2022-02-18,86.0,12942.34,1113041.46,95.0,49.0
2022-02-19,70.0,12738.68,891707.59,104.0,53.0
2022-02-20,62.0,10916.87,676845.84,88.0,44.0
2022-02-21,78.0,11104.72,866168.44,94.0,49.0
2022-02-22,60.0,9422.71,565362.73,87.0,43.0
2022-02-23,85.0,11954.27,1016112.75,77.0,40.0
2022-02-24,104.0,9742.84,1013255.66,119.0,61.0
2022-02-25,91.0,9489.51,863545.36,104.0,53.0
2022-02-26,42.0,10451.49,438962.55,65.0,33.0
2022-02-27,86.0,11287.67,970739.93,71.0,37.0
2022-02-28,76.0,9695.95,736892.08,94.0,48.0
2022-03-01,97.0,11219.78,1088318.99,81.0,42.0
2022-03-02,56.0,10274.86,575391.95,81.0,42.0
2022-03-03,342.0,8124.24,2778491.24,343.0,293.0
2022-03-04,113.0,10169.9,1149198.34,110.0,61.0
2022-03-05,61.0,9611.25,586286.09,81.0,41.0
2022-03-06,77.0,9667.99,744435.58,64.0,33.0
2022-03-07,103.0,8557.29,881400.37,108.0,53.0
2022-03-08,99.0,8973.02,888329.24,77.0,41.0
2022-03-09,61.0,8629.84,526420.07,70.0,39.0
2022-03-10,129.0,9826.59,1267630.21,80.0,38.0
2022-03-11,479.0,849.51,406916.49,57.0,31.0
2022-03-12,51.0,8418.05,429320.57,81.0,42.0
2022-03-13,54.0,10554.37,569936.16,59.0,31.0
2022-03-14,45.0,8494.31,382244.0,72.0,38.0
2022-03-15,383.0,5662.23,2168634.7,71.0,44.0
2022-03-16,62.0,9209.72,571002.62,82.0,44.0
2022-03-17,52.0,10393.76,540475.75,73.0,39.0
2022-03-18,57.0,9736.0,554952.07,80.0,41.0
2022-03-19,36.0,9603.68,345732.63,60.0,29.0
2022-03-20,40.0,9081.34,363253.56,66.0,35.0
2022-03-21,79.0,8807.83,695818.45,93.0,47.0
2022-03-22,33.0,8639.52,285104.12,54.0,28.0
2022-03-23,47.0,9402.9,441936.23,65.0,36.0
2022-03-24,86.0,9138.76,785933.08,85.0,47.0
2022-03-25,36.0,9258.43,333303.32,60.0,30.0
2022-03-26,42.0,8644.97,363088.69,59.0,30.0
2022-03-27,33.0,10933.59,360808.47,45.0,23.0
2022-03-28,51.0,8432.92,430079.01,86.0,45.0
2022-03-29,47.0,9052.4,425462.66,67.0,33.0
2022-03-30,41.0,9062.6,371566.49,59.0,30.0
2022-03-31,60.0,10056.42,603384.96,89.0,45.0
2022-04-01,51.0,9199.39,469169.06,67.0,34.0
2022-04-02,36.0,8107.12,291856.15,57.0,30.0
2022-04-03,73.0,7444.93,543480.15,99.0,51.0
2022-04-04,78.0,7527.75,587164.26,96.0,49.0
2022-04-05,61.0,7384.03,450425.54,100.0,54.0
2022-04-06,64.0,7557.59,483685.99,76.0,43.0
2022-04-07,405.0,6676.47,2703971.74,180.0,151.0
2022-04-08,54.0,8206.72,443163.03,65.0,34.0
2022-04-09,47.0,8113.54,381336.18,77.0,36.0
2022-04-10,32.0,6983.48,223471.46,52.0,27.0
2022-04-11,111.0,7469.71,829137.7,56.0,30.0
2022-04-12,99.0,6996.35,692638.84,58.0,29.0
2022-04-13,368.0,4574.07,1683257.33,70.0,27.0
2022-04-14,129.0,7282.14,939396.58,107.0,28.0
2022-04-15,76.0,7722.73,586927.69,88.0,44.0
2022-04-16,38.0,6828.17,259470.49,52.0,28.0
2022-04-17,26.0,6459.45,167945.63,40.0,21.0
2022-04-18,31.0,6124.75,189867.33,46.0,24.0
2022-04-19,24.0,5887.81,141307.43,39.0,22.0
2022-04-20,24.933333333333334,5798.933333333333,143425.40066666665,39.06666666666667,22.0
2022-04-21,25.866666666666667,5710.056666666667,145543.3713333333,39.13333333333333,22.0
2022-04-22,26.8,5621.18,147661.342,39.2,22.0
2022-04-23,27.733333333333334,5532.303333333333,149779.31266666666,39.266666666666666,22.0
2022-04-24,28.666666666666668,5443.426666666667,151897.28333333333,39.333333333333336,22.0
2022-04-25,29.6,5354.55,154015.254,39.4,22.0
2022-04-26,30.53333333333333,5265.673333333333,156133.22466666665,39.46666666666667,22.0
2022-04-27,31.46666666666667,5176.796666666667,158251.19533333334,39.53333333333333,22.0
2022-04-28,32.4,5087.92,160369.166,39.6,22.0
2022-04-29,33.333333333333336,4999.043333333333,162487.13666666666,39.666666666666664,22.0
2022-04-30,34.266666666666666,4910.166666666667,164605.10733333332,39.733333333333334,22.0
2022-05-01,35.2,4821.29,166723.07799999998,39.8,22.0
2022-05-02,36.13333333333333,4732.413333333333,168841.04866666667,39.86666666666667,22.0
2022-05-03,37.06666666666666,4643.536666666667,170959.01933333333,39.93333333333333,22.0
2022-05-04,38.0,4554.66,173076.99,40.0,22.0
2022-05-05,46.0,4488.89,206488.8,63.0,34.0
2022-05-06,55.0,4083.93,224616.36,76.0,38.0
2022-05-07,43.0,3865.3,166207.73,76.0,38.0
2022-05-08,43.0,3964.11,170456.85,51.0,24.0
2022-05-09,63.0,3265.51,205726.87,102.0,56.0
2022-05-10,43.0,3002.82,129121.2,72.0,40.0
2022-05-11,84.0,2849.91,239392.82,91.0,51.0
2022-05-12,57.0,2671.08,152251.49,97.0,52.0
2022-05-13,80.0,3013.01,241040.74,118.0,62.0
2022-05-14,83.0,3261.49,270703.94,113.0,63.0
2022-05-15,57.0,3672.84,209351.67,93.0,46.0
